Publisher	Year	Race
hindawi	2015	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2016	White
hindawi	2016	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2018	White
hindawi	2018	White
hindawi	2019	White
hindawi	2020	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2014	White
hindawi	2014	White
hindawi	2016	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2017	White
hindawi	2016	White
hindawi	2016	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2013	API
hindawi	2011	API
hindawi	2012	White
hindawi	2012	White
hindawi	2011	White
hindawi	2011	White
hindawi	2011	White
hindawi	2014	White
hindawi	2014	White
hindawi	2011	White
hindawi	2011	White
hindawi	2011	White
hindawi	2009	White
hindawi	2011	White
hindawi	2011	White
hindawi	2011	White
hindawi	2011	White
hindawi	2011	White
hindawi	2010	White
hindawi	2019	White
hindawi	2019	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2013	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2016	White
plos	2013	White
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2020	Hispanic
mdpi	2019	Hispanic
frontiers	2019	API
frontiers	2019	API
frontiers	2018	API
frontiers	2018	API
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2014	API
hindawi	2014	API
hindawi	2015	White
mdpi	2015	API
mdpi	2015	API
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2019	White
hindawi	2019	White
frontiers	2020	API
frontiers	2020	API
frontiers	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2020	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
ieee	2019	API
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2018	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
hindawi	2014	White
plos	2020	API
plos	2019	API
mdpi	2016	API
mdpi	2016	API
mdpi	2016	API
mdpi	2016	API
mdpi	2016	API
mdpi	2016	API
mdpi	2016	API
mdpi	2016	API
mdpi	2017	API
mdpi	2017	API
mdpi	2017	API
mdpi	2017	API
mdpi	2017	API
mdpi	2017	API
mdpi	2017	API
mdpi	2014	API
mdpi	2015	API
mdpi	2015	API
mdpi	2015	API
mdpi	2015	API
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
hindawi	2015	API
hindawi	2015	API
hindawi	2016	API
hindawi	2011	API
hindawi	2011	API
hindawi	2012	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2013	API
frontiers	2019	White
frontiers	2019	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2014	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
hindawi	2008	White
hindawi	2013	White
plos	2008	Hispanic
plos	2008	Hispanic
plos	2009	Hispanic
plos	2014	White
pnas	2003	White
pnas	2016	White
pnas	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2016	White
frontiers	2020	White
plos	2020	White
plos	2020	White
frontiers	2020	White
mdpi	2020	White
mdpi	2020	White
frontiers	2019	API
frontiers	2019	API
plos	2020	API
plos	2020	API
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
hindawi	2017	White
hindawi	2013	White
frontiers	2020	API
frontiers	2020	API
frontiers	2020	API
frontiers	2020	API
frontiers	2020	API
frontiers	2020	API
frontiers	2018	API
frontiers	2018	API
frontiers	2018	API
frontiers	2018	API
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2020	White
frontiers	2020	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2019	White
frontiers	2020	White
frontiers	2020	White
frontiers	2019	White
frontiers	2020	White
frontiers	2020	White
frontiers	2019	White
frontiers	2015	API
frontiers	2015	API
frontiers	2015	API
frontiers	2015	API
frontiers	2015	API
frontiers	2015	API
frontiers	2015	API
frontiers	2015	API
frontiers	2014	API
frontiers	2014	API
frontiers	2014	API
frontiers	2014	API
frontiers	2014	API
frontiers	2019	API
frontiers	2020	API
frontiers	2020	API
frontiers	2019	White
frontiers	2019	White
frontiers	2012	White
frontiers	2012	White
frontiers	2012	White
frontiers	2012	White
frontiers	2013	API
frontiers	2013	API
frontiers	2013	API
frontiers	2013	API
frontiers	2013	API
hindawi	2010	White
hindawi	2010	White
hindawi	2015	API
hindawi	2014	API
hindawi	2009	API
hindawi	2009	API
hindawi	2009	API
hindawi	2009	API
hindawi	2009	API
hindawi	2009	API
hindawi	2008	API
plos	2019	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2015	White
plos	2015	White
plos	2016	White
plos	2016	White
plos	2014	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2014	White
plos	2014	API
plos	2014	API
plos	2014	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2019	API
plos	2019	API
plos	2019	API
plos	2019	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2012	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2013	API
plos	2013	API
plos	2018	API
plos	2019	API
plos	2007	API
plos	2018	API
plos	2017	API
ieee	2020	White
ieee	2020	White
ieee	2020	White
ieee	2020	White
ieee	2020	White
ieee	2020	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2017	White
mdpi	2019	API
pnas	2006	White
pnas	2006	White
pnas	2006	White
pnas	2006	White
pnas	2010	White
pnas	2010	White
pnas	2004	White
pnas	2004	White
pnas	2008	White
pnas	2008	White
pnas	2008	White
pnas	2008	White
pnas	2008	White
pnas	2008	White
pnas	2009	White
pnas	2009	White
pnas	2009	White
pnas	2009	White
pnas	2009	White
pnas	2009	White
pnas	2007	White
pnas	2007	White
pnas	2007	White
pnas	2005	White
pnas	2013	White
hindawi	2016	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2018	API
hindawi	2018	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2019	White
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2016	API
hindawi	2016	API
hindawi	2016	API
hindawi	2016	API
hindawi	2018	API
hindawi	2018	API
hindawi	2018	API
hindawi	2018	API
hindawi	2018	API
hindawi	2019	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2017	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
plos	2013	White
pnas	2005	White
pnas	2007	White
pnas	2016	White
pnas	2010	White
pnas	2010	White
pnas	2014	White
pnas	2014	White
pnas	2019	White
pnas	2011	White
pnas	2020	White
pnas	2020	White
frontiers	2020	API
frontiers	2019	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2012	API
hindawi	2010	API
hindawi	2008	API
hindawi	2019	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2018	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2018	White
mdpi	2016	API
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
frontiers	2020	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2013	White
frontiers	2013	White
frontiers	2013	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2011	White
frontiers	2011	White
plos	2020	White
plos	2020	White
plos	2019	API
plos	2019	API
plos	2020	API
plos	2020	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2019	API
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	API
plos	2013	API
plos	2013	API
plos	2011	API
plos	2011	API
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
frontiers	2017	White
plos	2017	White
plos	2019	API
frontiers	2019	White
pnas	2016	White
plos	2019	API
plos	2019	API
plos	2019	API
frontiers	2014	White
frontiers	2017	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
frontiers	2014	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2019	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2016	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2020	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
plos	2018	API
plos	2018	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2017	API
plos	2019	API
frontiers	2017	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2016	White
frontiers	2020	White
frontiers	2018	White
frontiers	2017	White
frontiers	2013	Hispanic
hindawi	2011	White
hindawi	2011	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
plos	2020	API
frontiers	2015	White
hindawi	2020	White
hindawi	2014	White
hindawi	2014	White
plos	2018	API
frontiers	2017	White
frontiers	2017	White
frontiers	2019	White
frontiers	2020	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2020	White
frontiers	2020	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2017	White
frontiers	2017	White
frontiers	2015	White
frontiers	2018	API
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
frontiers	2019	White
